,Customer ID,Probability of Churn,Churn Class,CLTV,Recency,Frequency,Monetary,Geography
1341,12820,0.2171,Low,388.372361,134,111,1788.91,United Kingdom
1342,16132,0.775,Medium,388.275,352,15,501,United Kingdom
1343,12652,0.4384,Low,388.238272,130,53,885.58,Germany
1344,16134,0.2171,Low,387.616853,162,101,1785.43,United Kingdom
1345,17834,0.5306,Low,387.587382,222,59,730.47,United Kingdom
1346,14913,0.1119,Low,387.345207,82,202,3461.53,United Kingdom
1347,16571,0.1219,Low,387.216569,90,207,3176.51,United Kingdom
1348,16727,0.2928,Low,387.087456,172,210,1322.02,United Kingdom
1349,15366,0.2145,Low,386.874345,166,100,1803.61,United Kingdom
1350,13237,0.6185,Medium,386.74805,196,23,625.3,United Kingdom
1351,18029,0.8911,High,386.532447,450,18,433.77,United Kingdom
1352,12928,0.1286,Low,386.382558,50,132,3004.53,United Kingdom
1353,18236,0.3858,Low,386.151078,49,55,1000.91,United Kingdom
1354,13491,0.0881,Low,386.086797,55,254,4382.37,United Kingdom
1355,15358,0.0301,Low,385.735112,16,876,12815.12,United Kingdom
1356,12949,0.029,Low,385.70522,14,620,13300.18,United Kingdom
1357,15150,0.0921,Low,385.701906,77,265,4187.86,United Kingdom
1358,13952,0.031,Low,385.65519,19,404,12440.49,United Kingdom
1359,12983,0.7865,Medium,385.44792,406,30,490.08,United Kingdom
1360,15110,0.5726,Low,384.15734,85,28,670.9,United Kingdom
1361,14700,0.2397,Low,384.121647,46,95,1602.51,United Kingdom
1362,13553,0.852,High,383.6556,482,87,450.3,United Kingdom
1363,17962,0.6926,Medium,383.381804,357,162,553.54,United Kingdom
1364,16340,0.3924,Low,383.370876,247,224,976.99,United Kingdom
1365,15694,0.0568,Low,383.345472,12,119,6749.04,United Kingdom
1366,12793,0.4513,Low,383.302629,142,47,849.33,Portugal
1367,16212,0.3508,Low,383.203396,89,69,1092.37,United Kingdom
1368,17356,0.404,Low,382.37388,120,86,946.47,United Kingdom
1369,13049,0.4339,Low,382.370036,126,21,881.24,United Kingdom
1370,17251,0.4754,Low,382.093242,171,82,803.73,United Kingdom
1371,13183,0.0844,Low,382.085552,16,103,4527.08,United Kingdom
1372,12777,0.7355,Medium,382.055475,266,26,519.45,United Kingdom
1373,15613,0.8808,High,382.020576,418,27,433.72,United Kingdom
1374,14127,0.2325,Low,381.9045,64,102,1642.6,United Kingdom
1375,14788,0.7997,Medium,381.360936,404,28,476.88,United Kingdom
1376,12855,0.5883,Low,381.212517,181,69,647.99,United Kingdom
1377,12735,0.5688,Low,381.135816,123,40,670.07,France
1378,13239,0.2412,Low,381.057408,70,95,1579.84,United Kingdom
1379,18285,0.8924,High,381.0548,469,12,427,United Kingdom
1380,14628,0.2397,Low,380.360754,50,71,1586.82,United Kingdom
1381,12910,0.0997,Low,380.303656,6,93,3814.48,United Kingdom
1382,16895,0.4493,Low,380.211139,247,99,846.23,United Kingdom
1383,16198,0.604,Medium,380.13344,245,18,629.36,United Kingdom
1384,13382,0.2774,Low,380.004712,89,85,1369.88,United Kingdom
1385,15636,0.4208,Low,379.822496,90,37,902.62,United Kingdom
1386,13157,0.0861,Low,379.535688,43,190,4408.08,United Kingdom
1387,17984,0.3761,Low,379.311894,200,198,1008.54,United Kingdom
1388,15002,0.0942,Low,378.892182,105,321,4022.21,United Kingdom
1389,15381,0.2007,Low,378.845334,21,25,1887.62,United Kingdom
1390,17016,0.6856,Medium,378.72544,384,41,552.4,United Kingdom
1391,14042,0.8759,High,378.371282,533,21,431.98,United Kingdom
1392,17683,0.4718,Low,378.256214,194,45,801.73,United Kingdom
1393,18065,0.0922,Low,377.842976,28,234,4098.08,United Kingdom
1394,16481,0.8768,High,377.839424,468,19,430.93,United Kingdom
1395,17460,0.2186,Low,377.55499,34,132,1727.15,United Kingdom
1396,15400,0.405,Low,377.541,87,20,932.2,United Kingdom
1397,13740,0.2397,Low,377.412444,49,94,1574.52,United Kingdom
1398,16372,0.4142,Low,377.327916,210,234,910.98,United Kingdom
1399,18152,0.8842,High,377.279298,454,10,426.69,United Kingdom
1400,16155,0.4939,Low,377.018565,189,49,763.35,United Kingdom
1401,17856,0.337,Low,376.89743,41,11,1118.39,United Kingdom
1402,16875,0.1438,Low,376.881106,49,177,2620.87,United Kingdom
1403,17731,0.8036,High,376.791968,429,32,468.88,United Kingdom
1404,17226,0.4186,Low,376.790232,117,61,900.12,United Kingdom
1405,13233,0.4301,Low,376.586958,144,50,875.58,United Kingdom
1406,15580,0.3132,Low,376.57602,185,252,1202.35,United Kingdom
1407,15988,0.6177,Medium,376.525212,359,101,609.56,United Kingdom
1408,12825,0.7791,Medium,376.484493,329,22,483.23,United Kingdom
1409,17990,0.2658,Low,376.471146,45,55,1416.37,United Kingdom
1410,15695,0.3492,Low,376.416648,75,57,1077.94,United Kingdom
1411,18260,0.0419,Low,376.380158,8,395,8982.82,United Kingdom
1412,14733,0.0279,Low,376.276698,12,304,13486.62,United Kingdom
1413,17863,0.095,Low,375.9245,63,194,3957.1,United Kingdom
1414,14693,0.3439,Low,375.765774,72,73,1092.66,United Kingdom
1415,15985,0.1519,Low,375.563636,45,94,2472.44,United Kingdom
1416,16565,0.5359,Low,375.371155,172,13,700.45,United Kingdom
1417,17760,0.4711,Low,375.292393,181,61,796.63,United Kingdom
1418,16625,0.2318,Low,375.198434,82,97,1618.63,United Kingdom
1419,13764,0.1989,Low,374.944401,145,234,1885.09,United Kingdom
1420,14256,0.1563,Low,374.704242,62,139,2397.34,United Kingdom
1421,13998,0.661,Medium,374.5887,255,31,566.7,United Kingdom
1422,16847,0.8888,High,374.58476,426,25,421.45,United Kingdom
1423,18233,0.8507,High,374.308,134,1,440,United Kingdom
1424,16620,0.2259,Low,374.142357,69,89,1656.23,United Kingdom
1425,13593,0.0877,Low,374.056286,71,337,4265.18,United Kingdom
1426,16491,0.4718,Low,374.047758,209,49,792.81,United Kingdom
1427,17041,0.4186,Low,373.981426,169,77,893.41,United Kingdom
1428,16872,0.7014,Medium,373.923354,235,11,533.11,United Kingdom
1429,17958,0.8029,High,373.685718,536,29,465.42,United Kingdom
1430,14276,0.3167,Low,373.465308,89,95,1179.24,United Kingdom
1431,15428,0.6064,Medium,373.463568,195,36,615.87,United Kingdom
1432,13934,0.405,Low,373.4505,72,31,922.1,United Kingdom
1433,13259,0.3331,Low,373.391776,206,235,1120.96,United Kingdom
1434,17526,0.1108,Low,373.356112,13,91,3369.64,United Kingdom
1435,14548,0.3973,Low,373.338837,126,99,939.69,United Kingdom
1436,16150,0.1287,Low,373.107735,75,196,2899.05,United Kingdom
1437,17048,0.2213,Low,373.012215,86,98,1685.55,United Kingdom
1438,14530,0.0909,Low,372.95361,71,344,4102.9,United Kingdom
1439,17285,0.8862,High,372.948408,436,48,420.84,United Kingdom
1440,13442,0.8879,High,372.802573,475,38,419.87,United Kingdom
1441,17662,0.9023,High,372.577716,470,15,412.92,United Kingdom
1442,18016,0.4669,Low,372.53951,123,86,797.9,United Kingdom
1443,17799,0.0831,Low,372.141744,50,695,4478.24,United Kingdom
1444,13190,0.7791,Medium,371.989086,352,16,477.46,United Kingdom
1445,16137,0.8796,High,371.80692,488,28,422.7,United Kingdom
1446,12819,0.7355,Medium,371.51576,266,18,505.12,United Kingdom
1447,15197,0.3272,Low,371.4538,61,45,1135.25,United Kingdom
1448,17696,0.0655,Low,371.301815,85,298,5668.73,United Kingdom
1449,15889,0.2266,Low,371.277302,177,370,1638.47,United Kingdom
1450,13373,0.0705,Low,371.01612,84,250,5262.64,United Kingdom
1451,13566,0.4651,Low,370.898646,242,193,797.46,United Kingdom
1452,13713,0.4988,Low,370.738088,216,82,743.26,United Kingdom
1453,17873,0.067,Low,370.63596,48,171,5531.88,United Kingdom
1454,17492,0.3302,Low,370.623084,56,39,1122.42,United Kingdom
1455,15055,0.6616,Medium,370.542312,283,85,560.07,United Kingdom
1456,16859,0.2563,Low,370.209972,69,76,1444.44,United Kingdom
1457,16978,0.8716,High,370.03778,474,28,424.55,United Kingdom
1458,16844,0.7037,Medium,370.033608,371,30,525.84,United Kingdom
1459,13363,0.5058,Low,369.921888,218,42,731.36,United Kingdom
1460,16384,0.3167,Low,369.65224,72,71,1167.2,United Kingdom
1461,13735,0.0486,Low,369.551484,42,535,7603.94,United Kingdom
1462,18229,0.0586,Low,369.42319,7,94,6304.15,United Kingdom
1463,14952,0.029,Low,369.36633,15,273,12736.77,United Kingdom
1464,17103,0.8701,High,369.18343,530,32,424.3,United Kingdom
1465,15078,0.0317,Low,369.090391,5,554,11643.23,United Kingdom
1466,15611,0.232,Low,368.94496,64,62,1590.28,United Kingdom
1467,15723,0.3904,Low,368.81088,173,128,944.7,United Kingdom
1468,13922,0.4557,Low,368.638515,160,31,808.95,United Kingdom
1469,17291,0.6683,Medium,368.09964,116,1,550.8,United Kingdom
1470,14123,0.8796,High,368.095008,541,23,418.48,United Kingdom
1471,17769,0.0942,Low,367.760568,86,396,3904.04,United Kingdom
1472,13488,0.0317,Low,367.731095,5,540,11600.35,United Kingdom
1473,14398,0.5195,Low,367.696905,209,53,707.79,United Kingdom
1474,17098,0.7316,Medium,367.680212,189,16,502.57,United Kingdom
1475,14425,0.578,Low,367.54442,235,41,635.89,United Kingdom
1476,16325,0.1186,Low,367.432288,43,130,3098.08,United Kingdom
1477,14169,0.5961,Low,367.215483,239,66,616.03,United Kingdom
1478,15587,0.4643,Low,367.057008,160,6,790.56,United Kingdom
1479,13367,0.7194,Medium,367.03788,240,20,510.2,United Kingdom
1480,13809,0.5969,Low,366.97412,113,23,614.8,Cyprus
1481,15442,0.6177,Medium,366.9138,56,2,594,United Kingdom
1482,16891,0.2497,Low,366.766851,180,380,1468.83,United Kingdom
1483,14949,0.7355,Medium,366.683525,267,30,498.55,United Kingdom
1484,17003,0.4416,Low,366.598656,210,112,830.16,United Kingdom
1485,17860,0.3609,Low,366.508386,176,232,1015.54,United Kingdom
1486,14936,0.0654,Low,366.34464,83,238,5601.6,Channel Islands
1487,17085,0.0508,Low,366.243108,59,947,7209.51,United Kingdom
1488,17358,0.4302,Low,366.22926,111,144,851.3,United Kingdom
1489,14619,0.2868,Low,366.045708,47,62,1276.31,United Kingdom
1490,16278,0.7285,Medium,366.005685,285,34,502.41,United Kingdom
1491,12637,0.0807,Low,365.854257,47,393,4533.51,France
1492,12600,0.1121,Low,365.784542,12,86,3263.02,Germany
1493,12866,0.3346,Low,365.50031,91,60,1092.35,Belgium
1494,17547,0.5359,Low,364.706745,180,38,680.55,United Kingdom
1495,12810,0.6815,Medium,364.595685,343,32,534.99,Japan
1496,13041,0.5258,Low,364.342594,259,32,692.93,United Kingdom
1497,16390,0.7791,Medium,364.22925,345,21,467.5,United Kingdom
1498,17380,0.5657,Low,364.169375,242,11,643.75,United Kingdom
1499,17236,0.2307,Low,363.802365,50,106,1576.95,United Kingdom
1500,13891,0.4212,Low,363.731472,186,100,863.56,United Kingdom
1501,16493,0.3167,Low,363.653942,93,69,1148.26,United Kingdom
1502,13047,0.0551,Low,363.54429,27,328,6597.9,United Kingdom
1503,17096,0.1331,Low,363.541354,69,178,2731.34,United Kingdom
1504,13785,0.6838,Medium,363.501242,237,29,531.59,United Kingdom
1505,13296,0.5152,Low,363.272672,231,48,705.11,United Kingdom
1506,16983,0.1519,Low,363.080494,76,143,2390.26,United Kingdom
1507,17880,0.4401,Low,363.047292,173,45,824.92,United Kingdom
1508,15361,0.5264,Low,362.726448,170,10,689.07,United Kingdom
1509,14710,0.2755,Low,362.68473,187,303,1316.46,United Kingdom
1510,18181,0.4635,Low,362.57751,208,137,782.26,United Kingdom
1511,14058,0.7726,Medium,362.496194,271,24,469.19,United Kingdom
1512,13485,0.1227,Low,362.445984,41,161,2953.92,United Kingdom
1513,14369,0.8706,High,362.195718,450,25,416.03,United Kingdom
1514,15677,0.5582,Low,361.93688,229,39,648.4,United Kingdom
1515,13264,0.5001,Low,361.352256,250,38,722.56,United Kingdom
1516,12837,0.6841,Medium,361.348461,377,76,528.21,United Kingdom
1517,15243,0.6077,Medium,361.125725,243,38,594.25,United Kingdom
1518,13649,0.2149,Low,360.791312,65,126,1678.88,United Kingdom
1519,14852,0.1033,Low,360.722567,60,186,3491.99,United Kingdom
1520,17625,0.0812,Low,360.684716,65,476,4441.93,United Kingdom
1521,16550,0.0458,Low,360.487678,43,689,7870.91,United Kingdom
1522,12523,0.1323,Low,360.315081,61,178,2723.47,France
1523,14108,0.8752,High,360.27608,539,19,411.65,United Kingdom
1524,13150,0.828,High,360.19656,279,9,435.02,United Kingdom
1525,17092,0.0921,Low,360.173628,85,284,3910.68,United Kingdom
1526,17402,0.1125,Low,359.73,41,178,3197.6,United Kingdom
1527,16409,0.0812,Low,359.555224,50,671,4428.02,United Kingdom
1528,15448,0.4557,Low,359.460717,121,49,788.81,United Kingdom
1529,13706,0.5694,Low,359.388198,111,38,631.17,United Kingdom
1530,14324,0.512,Low,359.22432,218,41,701.61,United Kingdom
1531,12379,0.5172,Low,358.409256,230,39,692.98,Belgium
1532,17204,0.0742,Low,358.199758,43,171,4827.49,United Kingdom
1533,17322,0.3975,Low,358.0044,184,180,900.64,United Kingdom
1534,13145,0.3254,Low,357.94,180,5,1100,United Kingdom
1535,18071,0.2505,Low,357.871815,65,86,1428.63,United Kingdom
1536,17729,0.85,High,357.8075,404,22,420.95,United Kingdom
1537,13698,0.7686,Medium,357.806358,405,40,465.53,United Kingdom
1538,13294,0.2791,Low,357.733634,57,79,1281.74,United Kingdom
1539,18140,0.6668,Medium,357.678188,281,54,536.41,West Indies
1540,13838,0.2379,Low,357.223503,178,349,1501.57,United Kingdom
1541,13539,0.2981,Low,357.085047,48,71,1197.87,United Kingdom
1542,13096,0.85,High,356.745,202,1,419.7,United Kingdom
1543,13359,0.6247,Medium,356.51629,201,37,570.7,United Kingdom
1544,17754,0.1194,Low,356.411388,68,167,2985.02,United Kingdom
1545,17633,0.5359,Low,356.400295,167,32,665.05,United Kingdom
1546,16870,0.7914,Medium,356.256624,277,28,450.16,United Kingdom
1547,14696,0.2284,Low,356.08702,50,95,1559.05,United Kingdom
1548,17141,0.4719,Low,355.968327,226,174,754.33,United Kingdom
1549,17663,0.0913,Low,355.944919,6,189,3898.63,United Kingdom
1550,12530,0.1395,Low,354.920085,42,111,2544.23,Germany
1551,15859,0.8094,High,354.889524,240,22,438.46,United Kingdom
1552,14346,0.2363,Low,354.783183,105,100,1501.41,United Kingdom
1553,15799,0.4248,Low,354.206736,142,78,833.82,United Kingdom
1554,13784,0.2929,Low,353.489294,27,29,1206.86,United Kingdom
1555,13538,0.1513,Low,353.464034,83,127,2336.18,United Kingdom
1556,14484,0.4718,Low,353.406508,209,39,749.06,United Kingdom
1557,16045,0.1303,Low,352.797674,54,130,2707.58,United Kingdom
1558,16128,0.1563,Low,352.687824,90,118,2256.48,United Kingdom
1559,13057,0.6521,Medium,352.616554,338,43,540.74,United Kingdom
1560,15109,0.3665,Low,352.53635,49,51,961.9,United Kingdom
1561,17069,0.0856,Low,351.7518,35,219,4109.25,United Kingdom
1562,17842,0.8888,High,351.333752,410,17,395.29,United Kingdom
1563,13836,0.5831,Low,351.329412,207,33,602.52,United Kingdom
1564,12458,0.3322,Low,351.304822,93,61,1057.51,Switzerland
1565,12778,0.2898,Low,351.095598,67,84,1211.51,Netherlands
1566,12459,0.8808,High,350.875488,413,22,398.36,Spain
1567,14072,0.9196,High,350.87338,474,18,381.55,United Kingdom
1568,13631,0.2638,Low,350.854,10,4,1330,United Kingdom
1569,17691,0.4557,Low,350.820645,166,53,769.85,United Kingdom
1570,14538,0.3565,Low,350.400285,64,33,982.89,United Kingdom
1571,15224,0.4401,Low,350.390016,166,38,796.16,United Kingdom
1572,12977,0.7648,Medium,350.079552,309,48,457.74,United Kingdom
1573,16980,0.2375,Low,349.915875,63,112,1473.33,United Kingdom
1574,18141,0.4557,Low,349.872789,169,42,767.77,United Kingdom
1575,14482,0.148,Low,349.6056,47,126,2362.2,United Kingdom
1576,12388,0.1919,Low,349.50747,83,78,1821.3,Australia
1577,12759,0.1014,Low,349.47003,84,222,3446.45,Netherlands
1578,17968,0.3933,Low,349.266132,181,220,888.04,United Kingdom
1579,16996,0.2666,Low,348.907418,53,67,1308.73,United Kingdom
1580,13577,0.1705,Low,348.684435,50,107,2045.07,United Kingdom
1581,13048,0.1126,Low,348.516142,46,210,3095.17,United Kingdom
1582,14075,0.3194,Low,348.315282,69,55,1090.53,United Kingdom
1583,16095,0.779,Medium,348.25195,264,30,447.05,United Kingdom
1584,13640,0.8598,High,348.219,419,4,405,United Kingdom
1585,16447,0.7326,Medium,347.860458,398,35,474.83,United Kingdom
1586,17513,0.5388,Low,347.84928,217,12,645.6,United Kingdom
1587,15525,0.4429,Low,347.105159,181,138,783.71,United Kingdom
1588,17063,0.1408,Low,347.031168,90,156,2464.71,United Kingdom
1589,13030,0.4056,Low,346.982688,176,120,855.48,United Kingdom
1590,13803,0.2666,Low,346.955906,63,78,1301.41,United Kingdom
1591,16287,0.4568,Low,346.930464,184,30,759.48,United Kingdom
1592,16723,0.4868,Low,346.835264,252,87,712.48,United Kingdom
1593,17088,0.3532,Low,346.764696,62,53,981.78,United Kingdom
1594,12406,0.1242,Low,346.699332,196,62,2791.46,Denmark
1595,13995,0.1259,Low,346.605218,50,169,2753.02,United Kingdom
1596,15129,0.0795,Low,346.31472,19,159,4356.16,United Kingdom
1597,14609,0.5579,Low,346.255056,268,8,620.64,United Kingdom
1598,15608,0.4994,Low,345.73462,224,45,692.3,United Kingdom
1599,17756,0.4711,Low,345.64607,183,85,733.7,United Kingdom
1600,16940,0.0908,Low,345.472208,97,406,3804.76,United Kingdom
1601,17952,0.4212,Low,345.219732,186,104,819.61,United Kingdom
1602,14118,0.7521,Medium,344.800245,236,15,458.45,United Kingdom
1603,12383,0.2227,Low,344.708422,46,91,1547.86,Belgium
1604,17349,0.4647,Low,344.57505,188,85,741.5,United Kingdom
1605,13495,0.091,Low,344.39587,40,133,3784.57,United Kingdom
1606,13134,0.2985,Low,344.37945,42,51,1153.7,United Kingdom
1607,14130,0.1925,Low,344.326675,127,221,1788.71,United Kingdom
1608,13879,0.8706,High,344.3223,454,25,395.5,United Kingdom
1609,16912,0.1131,Low,344.213064,8,123,3043.44,United Kingdom
1610,12880,0.5369,Low,343.685797,190,36,640.13,United Kingdom
1611,14205,0.2128,Low,343.65072,72,140,1614.9,United Kingdom
1612,13480,0.5473,Low,343.605886,224,41,627.82,United Kingdom
1613,17582,0.2408,Low,343.10388,44,124,1424.85,United Kingdom
1614,14867,0.1246,Low,342.926612,27,133,2752.22,United Kingdom
1615,17239,0.491,Low,342.6689,121,30,697.9,United Kingdom
1616,12800,0.7099,Medium,342.562245,278,31,482.55,Portugal
1617,16541,0.8708,High,342.424684,543,38,393.23,United Kingdom
1618,17341,0.2222,Low,342.292434,174,384,1540.47,United Kingdom
1619,17158,0.2486,Low,342.118348,41,86,1376.18,United Kingdom
1620,15628,0.11,Low,342.1143,63,197,3110.13,United Kingdom
1621,16105,0.1462,Low,342.062678,57,108,2339.69,United Kingdom
1622,13557,0.1361,Low,341.99208,88,160,2512.8,United Kingdom
1623,18207,0.677,Medium,341.96624,302,34,505.12,United Kingdom
1624,14465,0.11,Low,341.9548,54,188,3108.68,United Kingdom
1625,13064,0.5264,Low,341.8968,135,31,649.5,United Kingdom
1626,15939,0.0455,Low,341.679065,4,132,7509.43,United Kingdom
1627,16419,0.3351,Low,341.590887,82,66,1019.37,United Kingdom
1628,15126,0.7584,Medium,340.893216,344,25,449.49,United Kingdom
1629,14701,0.092,Low,340.48004,55,504,3700.87,United Kingdom
1630,18079,0.1545,Low,340.457745,46,42,2203.61,United Kingdom
1631,15814,0.4939,Low,340.351429,201,26,689.11,United Kingdom
1632,14655,0.1263,Low,340.238307,30,72,2693.89,United Kingdom
1633,16060,0.6276,Medium,340.12782,208,24,541.95,United Kingdom
1634,15093,0.0273,Low,340.090842,7,320,12457.54,United Kingdom
1635,13576,0.0493,Low,340.057596,27,202,6897.72,United Kingdom
1636,16611,0.2064,Low,339.969696,41,101,1647.14,United Kingdom
1637,12662,0.0844,Low,339.945476,47,244,4027.79,Germany
1638,14172,0.8703,High,339.390891,413,55,389.97,United Kingdom
1639,17223,0.4221,Low,339.170013,118,99,803.53,United Kingdom
1640,17194,0.4557,Low,339.022572,168,56,743.96,United Kingdom
1641,16771,0.1049,Low,338.983301,83,323,3231.49,United Kingdom
1642,13937,0.4781,Low,338.748193,204,46,708.53,United Kingdom
1643,16526,0.793,Medium,338.49205,392,20,426.85,United Kingdom
1644,16672,0.097,Low,338.36898,12,60,3488.34,United Kingdom
1645,13896,0.8706,High,338.27163,434,21,388.55,United Kingdom
1646,16873,0.0317,Low,338.239634,6,363,10670.02,United Kingdom
1647,13989,0.2038,Low,337.62527,47,68,1656.65,United Kingdom
1648,13688,0.8988,High,337.4994,443,5,375.5,United Kingdom
1649,12673,0.4321,Low,337.448495,135,53,780.95,Germany
1650,13725,0.1997,Low,337.343225,33,91,1689.25,United Kingdom
1651,17412,0.0879,Low,337.249446,4,211,3836.74,United Kingdom
1652,15478,0.6592,Medium,337.220352,383,22,511.56,United Kingdom
1653,17479,0.866,High,337.09916,441,18,389.26,United Kingdom
1654,15181,0.5984,Low,337.030848,77,9,563.22,United Kingdom
1655,15973,0.4402,Low,336.924678,44,16,765.39,United Kingdom
1656,13421,0.1165,Low,336.57782,98,232,2889.08,United Kingdom
1657,13598,0.6484,Medium,336.500148,303,57,518.97,United Kingdom
1658,17191,0.0998,Low,336.43578,88,438,3371.1,United Kingdom
1659,13357,0.0881,Low,336.309416,65,397,3817.36,United Kingdom
1660,16654,0.2094,Low,336.24405,28,79,1605.75,United Kingdom
1661,16465,0.4994,Low,336.216056,222,47,673.24,United Kingdom
1662,16163,0.153,Low,336.12264,33,81,2196.88,United Kingdom
1663,18100,0.7441,Medium,336.005796,358,30,451.56,United Kingdom
1664,18159,0.6337,Medium,335.956055,109,23,530.15,United Kingdom
1665,12733,0.1479,Low,335.950413,42,159,2271.47,USA
1666,16304,0.8796,High,335.708136,503,25,381.66,United Kingdom
1667,13760,0.2781,Low,335.650014,64,91,1206.94,United Kingdom
1668,14535,0.0881,Low,335.596687,56,605,3809.27,United Kingdom
1669,14389,0.4149,Low,335.575269,126,62,808.81,United Kingdom
1670,16619,0.18,Low,335.4174,61,115,1863.43,United Kingdom
1671,15461,0.8571,High,335.38323,268,5,391.3,United Kingdom
1672,14243,0.0536,Low,335.3618,54,314,6256.75,United Kingdom
1673,15210,0.2851,Low,335.331769,33,67,1176.19,United Kingdom
1674,15298,0.0576,Low,335.253312,70,316,5820.37,United Kingdom
1675,15764,0.1439,Low,335.105686,85,130,2328.74,United Kingdom
1676,16626,0.4221,Low,334.999665,71,48,793.65,United Kingdom
1677,16905,0.1218,Low,334.93782,45,198,2749.9,United Kingdom
1678,15290,0.0738,Low,334.884474,11,169,4537.73,United Kingdom
1679,15189,0.0573,Low,334.839426,5,120,5843.62,United Kingdom
1680,14603,0.5073,Low,334.818,83,2,660,United Kingdom
1681,14154,0.0536,Low,334.78024,47,293,6245.9,United Kingdom
1682,12817,0.5862,Low,334.708476,89,22,570.98,Austria
1683,17270,0.7793,Medium,334.63142,277,47,429.4,United Kingdom
1684,14549,0.3823,Low,334.569845,119,140,875.15,United Kingdom
1685,15265,0.132,Low,334.49592,43,152,2534.06,United Kingdom
1686,13197,0.8967,High,334.478067,418,19,373.01,United Kingdom
1687,16069,0.7306,Medium,334.39562,226,25,457.7,United Kingdom
1688,14455,0.5589,Low,334.004229,240,81,597.61,United Kingdom
1689,15969,0.7238,Medium,333.63561,233,15,460.95,United Kingdom
1690,16709,0.0419,Low,333.548302,8,276,7960.58,United Kingdom
1691,12847,0.4357,Low,333.467352,195,35,765.36,United Kingdom
1692,13037,0.0947,Low,333.44817,27,225,3521.1,United Kingdom
1693,16992,0.0759,Low,333.431736,8,233,4393.04,United Kingdom
1694,12782,0.1118,Low,333.373066,61,192,2981.87,Portugal
1695,17567,0.1166,Low,333.350072,41,158,2858.92,United Kingdom
1696,17618,0.092,Low,333.25988,56,361,3622.39,United Kingdom
1697,13820,0.5245,Low,333.031275,226,92,634.95,United Kingdom
1698,12353,0.8187,High,333.014412,12,24,406.76,Bahrain
1699,14461,0.062,Low,332.62194,69,531,5364.87,United Kingdom
1700,16658,0.484,Low,332.37248,176,80,686.72,United Kingdom
1701,13831,0.0953,Low,332.347314,8,160,3487.38,United Kingdom
1702,14235,0.1171,Low,332.292328,34,116,2837.68,United Kingdom
1703,14133,0.5791,Low,331.70848,109,25,572.8,United Kingdom
1704,15601,0.0273,Low,331.674525,12,735,12149.25,United Kingdom
1705,14572,0.0881,Low,331.508847,62,357,3762.87,United Kingdom
1706,16954,0.068,Low,331.42724,63,184,4873.93,United Kingdom
1707,13432,0.7588,Medium,331.25414,379,110,436.55,United Kingdom
1708,13265,0.2944,Low,331.164672,53,41,1124.88,United Kingdom
1709,13305,0.1407,Low,331.088205,53,148,2353.15,United Kingdom
1710,15995,0.4754,Low,330.968726,222,111,696.19,United Kingdom
1711,15217,0.7757,Medium,330.634368,371,28,426.24,United Kingdom
1712,13123,0.668,Medium,330.6266,281,44,494.95,United Kingdom
1713,14676,0.048,Low,330.51696,15,115,6885.77,United Kingdom
1714,12941,0.8752,High,330.379248,532,27,377.49,United Kingdom
1715,18109,0.0797,Low,330.210649,2,416,4143.17,United Kingdom
1716,15797,0.1505,Low,330.20904,22,9,2194.08,United Kingdom
1717,14135,0.0469,Low,329.9884,28,206,7036,United Kingdom
1718,14631,0.2002,Low,329.583254,43,76,1646.27,United Kingdom
1719,17925,0.6747,Medium,329.361552,181,2,488.16,United Kingdom
1720,13139,0.0764,Low,329.135784,23,129,4308.06,United Kingdom
1721,12923,0.5369,Low,329.06601,198,33,612.9,United Kingdom
1722,14194,0.0317,Low,329.012398,5,583,10378.94,United Kingdom
1723,13634,0.0949,Low,328.829449,50,353,3465.01,United Kingdom
1724,14898,0.1234,Low,328.770918,48,222,2664.27,United Kingdom
1725,12428,0.065,Low,328.3137,51,233,5050.98,Finland
1726,15362,0.5355,Low,328.30434,257,40,613.08,United Kingdom
1727,16274,0.4857,Low,328.09035,181,130,675.5,United Kingdom
1728,14902,0.4781,Low,328.053096,204,41,686.16,United Kingdom
1729,16036,0.1651,Low,327.995915,71,96,1986.65,United Kingdom
1730,13178,0.0301,Low,327.913012,12,556,10894.12,United Kingdom
1731,12857,0.0894,Low,327.91026,19,121,3667.9,United Kingdom
1732,16398,0.2851,Low,327.879255,34,64,1150.05,United Kingdom
1733,15321,0.0655,Low,327.689295,100,257,5002.89,United Kingdom
1734,15387,0.699,Medium,327.58635,300,20,468.65,United Kingdom
1735,14275,0.468,Low,327.49704,204,18,699.78,United Kingdom
1736,16500,0.5457,Low,327.47457,139,25,600.1,United Kingdom
1737,17012,0.8718,High,327.195258,533,41,375.31,United Kingdom
1738,12540,0.0259,Low,327.051732,0,454,12627.48,Spain
1739,14011,0.723,Medium,326.73816,288,33,451.92,United Kingdom
1740,15858,0.0991,Low,326.558284,97,396,3295.24,United Kingdom
1741,18162,0.861,High,326.45676,540,47,379.16,United Kingdom
1742,15527,0.0888,Low,326.24232,28,232,3673.9,United Kingdom
1743,15664,0.4339,Low,325.923985,167,53,751.15,United Kingdom
1744,17104,0.7229,Medium,325.868862,231,18,450.78,United Kingdom
1745,14714,0.4647,Low,325.782582,208,85,701.06,United Kingdom
1746,17172,0.5448,Low,325.643304,235,27,597.73,United Kingdom
1747,12408,0.1623,Low,325.465059,53,95,2005.33,Belgium
1748,12943,0.6652,Medium,325.2828,109,27,489,United Kingdom
