Country,Year,Customer ID,Sales
United Kingdom,2009,17940.0,4380.0
United Kingdom,2009,17949.0,5749.56
United Kingdom,2009,17954.0,670.42
United Kingdom,2009,17958.0,465.42
United Kingdom,2009,17961.0,743.33
United Kingdom,2009,17965.0,272.02
United Kingdom,2009,17969.0,438.75
United Kingdom,2009,17978.0,117.2
United Kingdom,2009,17984.0,229.46
United Kingdom,2009,17988.0,190.32
United Kingdom,2009,17990.0,332.70000000000005
United Kingdom,2009,17998.0,315.94
United Kingdom,2009,18001.0,176.6
United Kingdom,2009,18002.0,44.32
United Kingdom,2009,18006.0,71.4
United Kingdom,2009,18012.0,115.3
United Kingdom,2009,18036.0,35.4
United Kingdom,2009,18037.0,27.65
United Kingdom,2009,18051.0,701.1
United Kingdom,2009,18061.0,567.36
United Kingdom,2009,18065.0,225.3
United Kingdom,2009,18071.0,407.55
United Kingdom,2009,18077.0,534.7
United Kingdom,2009,18087.0,975.58
United Kingdom,2009,18092.0,2276.2200000000003
United Kingdom,2009,18097.0,171.26
United Kingdom,2009,18102.0,41005.74
United Kingdom,2009,18108.0,493.25
United Kingdom,2009,18144.0,597.5
United Kingdom,2009,18145.0,274.3
United Kingdom,2009,18162.0,379.16
United Kingdom,2009,18168.0,598.01
United Kingdom,2009,18172.0,197.70000000000002
United Kingdom,2009,18177.0,334.5
United Kingdom,2009,18181.0,286.34000000000003
United Kingdom,2009,18186.0,329.58
United Kingdom,2009,18190.0,174.72
United Kingdom,2009,18201.0,429.83
United Kingdom,2009,18203.0,109.08
United Kingdom,2009,18219.0,151.72
United Kingdom,2009,18220.0,253.64000000000001
United Kingdom,2009,18223.0,1507.76
United Kingdom,2009,18225.0,59.5
United Kingdom,2009,18229.0,381.0
United Kingdom,2009,18251.0,3284.88
United Kingdom,2009,18252.0,489.96999999999997
United Kingdom,2009,18259.0,356.40000000000003
United Kingdom,2009,18260.0,308.38
United Kingdom,2009,18268.0,375.18
United Kingdom,2009,18271.0,192.54999999999998
United Kingdom,2009,18275.0,372.64
United Kingdom,2009,18276.0,218.05
United Kingdom,2009,18286.0,462.95
United Kingdom,2010,12346.0,169.36
United Kingdom,2010,12608.0,350.89000000000004
United Kingdom,2010,12745.0,723.85
United Kingdom,2010,12746.0,254.55
United Kingdom,2010,12747.0,4595.5
United Kingdom,2010,12748.0,22020.52
United Kingdom,2010,12749.0,2806.48
United Kingdom,2010,12777.0,519.45
United Kingdom,2010,12819.0,505.12
United Kingdom,2010,12820.0,1529.43
United Kingdom,2010,12821.0,110.38
United Kingdom,2010,12823.0,4742.0
United Kingdom,2010,12825.0,483.23
United Kingdom,2010,12826.0,1177.83
United Kingdom,2010,12829.0,178.05
United Kingdom,2010,12831.0,236.06
United Kingdom,2010,12835.0,4997.05
United Kingdom,2010,12836.0,3442.69
United Kingdom,2010,12837.0,528.21
United Kingdom,2010,12838.0,3106.14
United Kingdom,2010,12839.0,4247.98
United Kingdom,2010,12840.0,1315.2
United Kingdom,2010,12841.0,3986.87
United Kingdom,2010,12842.0,401.8
United Kingdom,2010,12843.0,4687.82
United Kingdom,2010,12844.0,322.64
United Kingdom,2010,12847.0,765.36
United Kingdom,2010,12848.0,178.5
United Kingdom,2010,12849.0,2012.22
United Kingdom,2010,12850.0,330.0
United Kingdom,2010,12851.0,148.95
United Kingdom,2010,12853.0,1950.4
United Kingdom,2010,12854.0,1042.18
United Kingdom,2010,12855.0,647.99
United Kingdom,2010,12857.0,2565.25
United Kingdom,2010,12858.0,177.92
United Kingdom,2010,12859.0,568.6
United Kingdom,2010,12860.0,55.47
United Kingdom,2010,12861.0,68.25
United Kingdom,2010,12862.0,1008.3199999999999
United Kingdom,2010,12863.0,2195.2999999999997
United Kingdom,2010,12864.0,152.45
United Kingdom,2010,12867.0,3942.72
United Kingdom,2010,12868.0,825.6
United Kingdom,2010,12869.0,251.42000000000002
United Kingdom,2010,12870.0,1676.95
United Kingdom,2010,12871.0,200.18
United Kingdom,2010,12872.0,2672.03
United Kingdom,2010,12873.0,1571.7
United Kingdom,2010,12875.0,1307.52
United Kingdom,2010,12877.0,1569.46
United Kingdom,2010,12880.0,640.13
United Kingdom,2010,12887.0,222.4
United Kingdom,2010,12889.0,385.46000000000004
United Kingdom,2010,12890.0,304.35
United Kingdom,2010,12891.0,509.5
United Kingdom,2010,12892.0,245.68
United Kingdom,2010,12894.0,157.35
United Kingdom,2010,12897.0,297.75
United Kingdom,2010,12898.0,300.06000000000006
United Kingdom,2010,12899.0,366.4
United Kingdom,2010,12900.0,340.33
United Kingdom,2010,12903.0,798.13
United Kingdom,2010,12905.0,923.92
United Kingdom,2010,12907.0,491.21000000000004
United Kingdom,2010,12908.0,1026.0
United Kingdom,2010,12909.0,924.52
United Kingdom,2010,12910.0,2721.48
United Kingdom,2010,12911.0,1680.47
United Kingdom,2010,12913.0,3892.8900000000003
United Kingdom,2010,12914.0,223.98
United Kingdom,2010,12915.0,1010.75
United Kingdom,2010,12916.0,1321.47
United Kingdom,2010,12917.0,2212.3
United Kingdom,2010,12920.0,184.96
United Kingdom,2010,12921.0,17561.7
United Kingdom,2010,12923.0,612.9
United Kingdom,2010,12924.0,1255.3500000000001
United Kingdom,2010,12925.0,35.28
United Kingdom,2010,12926.0,1139.72
United Kingdom,2010,12927.0,197.31
United Kingdom,2010,12928.0,2634.53
United Kingdom,2010,12931.0,49199.63
United Kingdom,2010,12932.0,1698.56
United Kingdom,2010,12933.0,923.71
United Kingdom,2010,12935.0,2083.16
United Kingdom,2010,12937.0,1115.57
United Kingdom,2010,12939.0,13683.0
United Kingdom,2010,12942.0,517.5
United Kingdom,2010,12943.0,496.5
United Kingdom,2010,12944.0,286.95
United Kingdom,2010,12945.0,419.31
United Kingdom,2010,12946.0,324.45
United Kingdom,2010,12947.0,608.08
United Kingdom,2010,12949.0,9461.28
United Kingdom,2010,12951.0,2133.3
United Kingdom,2010,12953.0,481.26
United Kingdom,2010,12954.0,162.45
United Kingdom,2010,12956.0,137.12
United Kingdom,2010,12957.0,3528.38
United Kingdom,2010,12958.0,539.49
United Kingdom,2010,12959.0,150.95
United Kingdom,2010,12960.0,1322.07
United Kingdom,2010,12961.0,211.99
United Kingdom,2010,12963.0,2075.36
United Kingdom,2010,12964.0,132.24
United Kingdom,2010,12967.0,4306.92
United Kingdom,2010,12969.0,122.45
United Kingdom,2010,12970.0,812.09
United Kingdom,2010,12971.0,4830.62
United Kingdom,2010,12972.0,1125.8
United Kingdom,2010,12973.0,385.55
United Kingdom,2010,12974.0,264.15
United Kingdom,2010,12975.0,1640.76
United Kingdom,2010,12976.0,2417.7799999999997
United Kingdom,2010,12977.0,457.74
United Kingdom,2010,12978.0,1557.24
United Kingdom,2010,12980.0,8680.560000000001
United Kingdom,2010,12982.0,2331.02
United Kingdom,2010,12983.0,490.08000000000004
United Kingdom,2010,12986.0,2357.09
United Kingdom,2010,12987.0,712.5600000000001
United Kingdom,2010,12989.0,6417.04
United Kingdom,2010,12990.0,546.0
United Kingdom,2010,12991.0,261.06
United Kingdom,2010,12993.0,844.87
United Kingdom,2010,12996.0,355.5
United Kingdom,2010,12997.0,792.57
United Kingdom,2010,12998.0,903.73
United Kingdom,2010,13000.0,166.35000000000002
United Kingdom,2010,13001.0,12816.15
United Kingdom,2010,13002.0,293.18
United Kingdom,2010,13004.0,5883.86
United Kingdom,2010,13005.0,466.48
United Kingdom,2010,13007.0,157.55
United Kingdom,2010,13008.0,193.35
United Kingdom,2010,13009.0,234.0
United Kingdom,2010,13010.0,330.12
United Kingdom,2010,13011.0,101.10000000000001
United Kingdom,2010,13012.0,1287.74
United Kingdom,2010,13013.0,8586.66
United Kingdom,2010,13014.0,1896.95
United Kingdom,2010,13015.0,3222.44
United Kingdom,2010,13018.0,2485.46
United Kingdom,2010,13019.0,784.65
United Kingdom,2010,13020.0,595.71
United Kingdom,2010,13021.0,2194.5
United Kingdom,2010,13023.0,651.13
United Kingdom,2010,13024.0,555.87
United Kingdom,2010,13026.0,421.74
United Kingdom,2010,13027.0,11863.2
United Kingdom,2010,13029.0,1062.3
United Kingdom,2010,13030.0,855.48
United Kingdom,2010,13031.0,3292.77
United Kingdom,2010,13032.0,1823.62
United Kingdom,2010,13033.0,220.55
United Kingdom,2010,13034.0,445.77
United Kingdom,2010,13035.0,442.32
United Kingdom,2010,13036.0,307.1
United Kingdom,2010,13037.0,2702.9900000000002
United Kingdom,2010,13039.0,830.23
United Kingdom,2010,13041.0,692.9300000000001
United Kingdom,2010,13042.0,868.24
United Kingdom,2010,13044.0,4100.63
United Kingdom,2010,13045.0,503.64
United Kingdom,2010,13046.0,319.94
United Kingdom,2010,13047.0,5209.95
United Kingdom,2010,13048.0,2174.3
United Kingdom,2010,13049.0,751.5600000000001
United Kingdom,2010,13050.0,7132.15
United Kingdom,2010,13051.0,155.8
United Kingdom,2010,13052.0,2630.73
United Kingdom,2010,13053.0,127.65
United Kingdom,2010,13055.0,1106.7
United Kingdom,2010,13056.0,191.78
United Kingdom,2010,13057.0,722.09
United Kingdom,2010,13059.0,2046.02
United Kingdom,2010,13063.0,188.4
United Kingdom,2010,13064.0,505.2
United Kingdom,2010,13065.0,1172.41
United Kingdom,2010,13067.0,381.25
United Kingdom,2010,13069.0,5844.13
United Kingdom,2010,13070.0,351.0
United Kingdom,2010,13071.0,129.22
United Kingdom,2010,13073.0,418.08
United Kingdom,2010,13074.0,1065.44
United Kingdom,2010,13076.0,135.4
United Kingdom,2010,13077.0,2009.28
United Kingdom,2010,13078.0,14815.76
United Kingdom,2010,13079.0,181.38
United Kingdom,2010,13080.0,222.65
United Kingdom,2010,13081.0,29832.22
United Kingdom,2010,13082.0,3529.94
United Kingdom,2010,13083.0,91.67999999999999
United Kingdom,2010,13084.0,122.39999999999999
United Kingdom,2010,13085.0,920.4
United Kingdom,2010,13086.0,403.93
United Kingdom,2010,13088.0,236.11
United Kingdom,2010,13089.0,59107.14
United Kingdom,2010,13090.0,6170.67
United Kingdom,2010,13092.0,1847.9
United Kingdom,2010,13093.0,47646.22
United Kingdom,2010,13094.0,658.6800000000001
United Kingdom,2010,13096.0,419.70000000000005
United Kingdom,2010,13097.0,6070.68
United Kingdom,2010,13101.0,564.71
United Kingdom,2010,13102.0,5875.95
United Kingdom,2010,13103.0,465.70000000000005
United Kingdom,2010,13104.0,712.38
United Kingdom,2010,13105.0,72.0
United Kingdom,2010,13106.0,526.96
United Kingdom,2010,13107.0,3721.45
United Kingdom,2010,13108.0,1098.52
United Kingdom,2010,13109.0,331.14
United Kingdom,2010,13110.0,964.4200000000001
United Kingdom,2010,13112.0,20.6
United Kingdom,2010,13113.0,6660.639999999999
United Kingdom,2010,13115.0,3160.92
United Kingdom,2010,13117.0,2047.05
United Kingdom,2010,13118.0,1217.6
United Kingdom,2010,13119.0,134.9
United Kingdom,2010,13123.0,494.95
United Kingdom,2010,13124.0,2172.44
United Kingdom,2010,13125.0,158.57
United Kingdom,2010,13126.0,2122.05
United Kingdom,2010,13128.0,263.5
United Kingdom,2010,13129.0,233.25
United Kingdom,2010,13131.0,2207.77
United Kingdom,2010,13133.0,90.65
United Kingdom,2010,13134.0,681.65
United Kingdom,2010,13135.0,275.45
United Kingdom,2010,13136.0,3082.16
United Kingdom,2010,13137.0,4047.2400000000002
United Kingdom,2010,13138.0,698.08
United Kingdom,2010,13139.0,3138.04
United Kingdom,2010,13140.0,921.97
United Kingdom,2010,13141.0,4683.58
United Kingdom,2010,13143.0,405.1
United Kingdom,2010,13144.0,24.4
United Kingdom,2010,13145.0,1100.0
United Kingdom,2010,13148.0,4692.54
United Kingdom,2010,13150.0,449.96999999999997
United Kingdom,2010,13151.0,1276.97
United Kingdom,2010,13152.0,2110.98
United Kingdom,2010,13154.0,1252.34
United Kingdom,2010,13155.0,1158.1200000000001
United Kingdom,2010,13156.0,1568.84
United Kingdom,2010,13157.0,3929.79
United Kingdom,2010,13158.0,307.12
United Kingdom,2010,13161.0,336.63
United Kingdom,2010,13162.0,5707.74
United Kingdom,2010,13163.0,17.65
United Kingdom,2010,13164.0,372.2
United Kingdom,2010,13165.0,784.32
United Kingdom,2010,13166.0,466.98
United Kingdom,2010,13167.0,333.82
United Kingdom,2010,13168.0,474.52
United Kingdom,2010,13169.0,127.2
United Kingdom,2010,13172.0,69.6
United Kingdom,2010,13173.0,2076.9900000000002
United Kingdom,2010,13174.0,7317.34
United Kingdom,2010,13175.0,495.95
United Kingdom,2010,13177.0,229.75
United Kingdom,2010,13178.0,8346.93
United Kingdom,2010,13179.0,572.3100000000001
United Kingdom,2010,13180.0,86.10000000000001
United Kingdom,2010,13181.0,359.69
United Kingdom,2010,13183.0,3025.3
United Kingdom,2010,13187.0,111.99
United Kingdom,2010,13190.0,411.76
United Kingdom,2010,13191.0,159.21
United Kingdom,2010,13192.0,1628.94
United Kingdom,2010,13194.0,412.08
United Kingdom,2010,13195.0,172.38
United Kingdom,2010,13196.0,1271.06
United Kingdom,2010,13197.0,373.01000000000005
United Kingdom,2010,13198.0,1922.14
United Kingdom,2010,13199.0,7189.33
United Kingdom,2010,13201.0,1085.26
United Kingdom,2010,13202.0,1260.1
United Kingdom,2010,13203.0,1404.84
United Kingdom,2010,13205.0,2803.2
United Kingdom,2010,13206.0,5869.85
United Kingdom,2010,13207.0,285.6
United Kingdom,2010,13208.0,703.48
United Kingdom,2010,13209.0,2883.65
United Kingdom,2010,13211.0,1359.31
United Kingdom,2010,13213.0,2289.84
United Kingdom,2010,13214.0,3205.58
United Kingdom,2010,13215.0,81.6
United Kingdom,2010,13217.0,132.5
United Kingdom,2010,13219.0,76.23
United Kingdom,2010,13220.0,500.45
United Kingdom,2010,13221.0,498.16
United Kingdom,2010,13222.0,88.5
United Kingdom,2010,13223.0,805.9200000000001
United Kingdom,2010,13225.0,9577.65
United Kingdom,2010,13226.0,204.25
United Kingdom,2010,13230.0,3521.46
United Kingdom,2010,13233.0,571.34
United Kingdom,2010,13234.0,118.10000000000001
United Kingdom,2010,13237.0,625.3000000000001
United Kingdom,2010,13238.0,397.05
United Kingdom,2010,13239.0,1265.1299999999999
United Kingdom,2010,13240.0,1293.49
United Kingdom,2010,13241.0,115.58
United Kingdom,2010,13242.0,429.0
United Kingdom,2010,13243.0,675.02
United Kingdom,2010,13245.0,558.72
United Kingdom,2010,13246.0,1400.1299999999999
United Kingdom,2010,13249.0,897.52
United Kingdom,2010,13250.0,247.19
United Kingdom,2010,13251.0,252.68
United Kingdom,2010,13252.0,399.3
United Kingdom,2010,13253.0,1920.71
United Kingdom,2010,13254.0,51.410000000000004
United Kingdom,2010,13255.0,730.65
United Kingdom,2010,13257.0,149.75
United Kingdom,2010,13258.0,173.39999999999998
United Kingdom,2010,13259.0,1120.96
United Kingdom,2010,13262.0,373.16
United Kingdom,2010,13263.0,1229.97
United Kingdom,2010,13264.0,722.5600000000001
United Kingdom,2010,13266.0,1946.58
United Kingdom,2010,13267.0,5236.13
United Kingdom,2010,13269.0,3681.02
United Kingdom,2010,13270.0,1180.0
United Kingdom,2010,13274.0,343.0
United Kingdom,2010,13275.0,237.01
United Kingdom,2010,13276.0,1348.33
United Kingdom,2010,13277.0,264.9
United Kingdom,2010,13278.0,882.62
United Kingdom,2010,13280.0,1456.12
United Kingdom,2010,13281.0,331.35
United Kingdom,2010,13282.0,181.05
United Kingdom,2010,13283.0,262.0
United Kingdom,2010,13285.0,655.47
United Kingdom,2010,13286.0,734.91
United Kingdom,2010,13287.0,763.89
United Kingdom,2010,13288.0,927.61
United Kingdom,2010,13291.0,2800.43
United Kingdom,2010,13292.0,415.57
United Kingdom,2010,13293.0,1192.94
United Kingdom,2010,13294.0,798.09
United Kingdom,2010,13295.0,1084.27
United Kingdom,2010,13296.0,705.11
United Kingdom,2010,13297.0,2278.77
United Kingdom,2010,13299.0,1076.2
United Kingdom,2010,13300.0,913.62
United Kingdom,2010,13302.0,95.45
United Kingdom,2010,13303.0,61.72
United Kingdom,2010,13304.0,1182.59
United Kingdom,2010,13305.0,1849.1
United Kingdom,2010,13306.0,53.65
United Kingdom,2010,13307.0,258.34
United Kingdom,2010,13308.0,284.86
United Kingdom,2010,13309.0,249.58
United Kingdom,2010,13310.0,362.67
United Kingdom,2010,13312.0,124.75
United Kingdom,2010,13313.0,1417.61
United Kingdom,2010,13315.0,293.91
United Kingdom,2010,13316.0,7213.84
United Kingdom,2010,13317.0,3998.2400000000002
United Kingdom,2010,13319.0,11385.66
United Kingdom,2010,13320.0,679.4
United Kingdom,2010,13324.0,3571.12
United Kingdom,2010,13326.0,281.76
United Kingdom,2010,13327.0,6000.9400000000005
United Kingdom,2010,13329.0,4293.52
United Kingdom,2010,13330.0,1665.25
United Kingdom,2010,13331.0,262.4
United Kingdom,2010,13333.0,1015.74
United Kingdom,2010,13334.0,2542.08
United Kingdom,2010,13337.0,1557.56
United Kingdom,2010,13338.0,1940.9
United Kingdom,2010,13340.0,11119.28
United Kingdom,2010,13346.0,246.3
United Kingdom,2010,13357.0,3207.41
United Kingdom,2010,13359.0,603.75
United Kingdom,2010,13360.0,1553.65
United Kingdom,2010,13361.0,1450.5
United Kingdom,2010,13362.0,2303.33
United Kingdom,2010,13363.0,731.36
United Kingdom,2010,13367.0,510.20000000000005
United Kingdom,2010,13368.0,498.1
United Kingdom,2010,13369.0,545.76
United Kingdom,2010,13370.0,1509.74
United Kingdom,2010,13371.0,2297.66
United Kingdom,2010,13373.0,3526.52
United Kingdom,2010,13374.0,387.4
United Kingdom,2010,13375.0,1013.58
United Kingdom,2010,13377.0,1552.88
United Kingdom,2010,13380.0,62.4
United Kingdom,2010,13381.0,4567.66
United Kingdom,2010,13382.0,909.5500000000001
United Kingdom,2010,13383.0,305.28000000000003
United Kingdom,2010,13384.0,2528.9
United Kingdom,2010,13386.0,835.46
United Kingdom,2010,13387.0,181.39
United Kingdom,2010,13388.0,508.55
United Kingdom,2010,13392.0,91.14
United Kingdom,2010,13393.0,741.75
United Kingdom,2010,13394.0,3797.15
United Kingdom,2010,13395.0,872.51
United Kingdom,2010,13397.0,1554.74
United Kingdom,2010,13398.0,213.0
United Kingdom,2010,13399.0,255.9
United Kingdom,2010,13400.0,293.13
United Kingdom,2010,13402.0,1222.18
United Kingdom,2010,13403.0,75.9
United Kingdom,2010,13405.0,494.90000000000003
United Kingdom,2010,13406.0,568.92
United Kingdom,2010,13407.0,2225.2
United Kingdom,2010,13408.0,23238.9
United Kingdom,2010,13410.0,1117.78
United Kingdom,2010,13412.0,487.34999999999997
United Kingdom,2010,13413.0,429.44
United Kingdom,2010,13414.0,1103.64
United Kingdom,2010,13415.0,317.25
United Kingdom,2010,13417.0,995.96
United Kingdom,2010,13418.0,6874.03
United Kingdom,2010,13421.0,2088.84
United Kingdom,2010,13423.0,217.03
United Kingdom,2010,13424.0,572.77
United Kingdom,2010,13425.0,1692.27
United Kingdom,2010,13426.0,3920.77
United Kingdom,2010,13427.0,327.93
United Kingdom,2010,13428.0,281.51
United Kingdom,2010,13431.0,2047.14
United Kingdom,2010,13432.0,436.55
United Kingdom,2010,13433.0,658.3199999999999
United Kingdom,2010,13434.0,1132.6200000000001
United Kingdom,2010,13435.0,665.34
United Kingdom,2010,13438.0,46.5
United Kingdom,2010,13439.0,697.0
United Kingdom,2010,13440.0,1295.25
United Kingdom,2010,13441.0,424.26
United Kingdom,2010,13442.0,221.87
United Kingdom,2010,13443.0,1276.3700000000001
United Kingdom,2010,13444.0,631.6800000000001
United Kingdom,2010,13445.0,113.8
United Kingdom,2010,13446.0,3881.89
United Kingdom,2010,13448.0,4957.6900000000005
United Kingdom,2010,13450.0,2076.32
United Kingdom,2010,13451.0,4172.33
United Kingdom,2010,13452.0,139.8
United Kingdom,2010,13453.0,424.71
United Kingdom,2010,13454.0,184.47
United Kingdom,2010,13455.0,2108.88
United Kingdom,2010,13457.0,35.72
United Kingdom,2010,13458.0,3346.16
United Kingdom,2010,13459.0,1160.4099999999999
United Kingdom,2010,13461.0,2715.0
United Kingdom,2010,13462.0,777.4300000000001
United Kingdom,2010,13464.0,2369.86
United Kingdom,2010,13465.0,907.87
United Kingdom,2010,13466.0,652.35
United Kingdom,2010,13468.0,7640.29
United Kingdom,2010,13469.0,82.4
United Kingdom,2010,13472.0,592.24
United Kingdom,2010,13473.0,1776.6299999999999
United Kingdom,2010,13474.0,434.2
United Kingdom,2010,13476.0,752.2
United Kingdom,2010,13477.0,1301.89
United Kingdom,2010,13478.0,2128.63
United Kingdom,2010,13479.0,550.42
United Kingdom,2010,13480.0,627.82
United Kingdom,2010,13481.0,1697.38
United Kingdom,2010,13482.0,151.45
United Kingdom,2010,13484.0,459.22
United Kingdom,2010,13485.0,2360.28
United Kingdom,2010,13487.0,307.57
United Kingdom,2010,13488.0,7678.99
United Kingdom,2010,13490.0,154.25
United Kingdom,2010,13491.0,2745.86
United Kingdom,2010,13495.0,3048.51
United Kingdom,2010,13496.0,501.01
United Kingdom,2010,13497.0,1072.68
United Kingdom,2010,13500.0,276.28
United Kingdom,2010,13502.0,488.5
United Kingdom,2010,13503.0,1600.84
United Kingdom,2010,13506.0,1481.8
United Kingdom,2010,13508.0,176.07999999999998
United Kingdom,2010,13509.0,135.0
United Kingdom,2010,13510.0,2446.48
United Kingdom,2010,13511.0,282.76
United Kingdom,2010,13512.0,444.48
United Kingdom,2010,13513.0,548.69
United Kingdom,2010,13514.0,616.5
United Kingdom,2010,13515.0,273.6
United Kingdom,2010,13516.0,295.85
United Kingdom,2010,13519.0,220.46
United Kingdom,2010,13523.0,1703.59
United Kingdom,2010,13527.0,2357.88
United Kingdom,2010,13530.0,367.58
United Kingdom,2010,13531.0,1160.72
United Kingdom,2010,13534.0,2134.02
United Kingdom,2010,13535.0,89.5
United Kingdom,2010,13537.0,698.35
United Kingdom,2010,13538.0,1831.88
United Kingdom,2010,13539.0,920.32
United Kingdom,2010,13540.0,632.39
United Kingdom,2010,13541.0,622.05
United Kingdom,2010,13542.0,3546.91
United Kingdom,2010,13543.0,1257.81
United Kingdom,2010,13544.0,537.59
United Kingdom,2010,13545.0,374.64
United Kingdom,2010,13546.0,465.15
United Kingdom,2010,13547.0,172.98
United Kingdom,2010,13548.0,226.57999999999998
United Kingdom,2010,13549.0,87.6
United Kingdom,2010,13550.0,349.51
United Kingdom,2010,13551.0,152.39999999999998
United Kingdom,2010,13552.0,3238.85
United Kingdom,2010,13553.0,450.3
United Kingdom,2010,13554.0,1614.68
United Kingdom,2010,13555.0,4686.71
United Kingdom,2010,13556.0,200.82
United Kingdom,2010,13557.0,1963.9
United Kingdom,2010,13559.0,990.0
United Kingdom,2010,13561.0,1670.01
United Kingdom,2010,13562.0,2941.05
United Kingdom,2010,13564.0,15864.300000000001
United Kingdom,2010,13565.0,174.57999999999998
United Kingdom,2010,13566.0,797.46
United Kingdom,2010,13567.0,1083.69
United Kingdom,2010,13569.0,638.35
United Kingdom,2010,13571.0,2269.23
United Kingdom,2010,13573.0,620.62
United Kingdom,2010,13574.0,415.3
United Kingdom,2010,13576.0,4529.31
United Kingdom,2010,13577.0,1402.28
United Kingdom,2010,13578.0,147.66
United Kingdom,2010,13579.0,1236.7
United Kingdom,2010,13580.0,107.75
United Kingdom,2010,13581.0,162.53
United Kingdom,2010,13582.0,241.68
United Kingdom,2010,13583.0,664.0
United Kingdom,2010,13584.0,239.15
United Kingdom,2010,13585.0,671.79
United Kingdom,2010,13586.0,131.53
United Kingdom,2010,13587.0,961.1
United Kingdom,2010,13589.0,471.94
United Kingdom,2010,13590.0,3932.54
United Kingdom,2010,13591.0,923.61
United Kingdom,2010,13593.0,3359.91
United Kingdom,2010,13594.0,136.35000000000002
United Kingdom,2010,13595.0,785.77
United Kingdom,2010,13597.0,308.06
United Kingdom,2010,13598.0,518.97
United Kingdom,2010,13599.0,4391.21
United Kingdom,2010,13600.0,298.9
United Kingdom,2010,13601.0,480.92
United Kingdom,2010,13602.0,596.28
United Kingdom,2010,13604.0,646.22
United Kingdom,2010,13605.0,510.87
United Kingdom,2010,13607.0,400.3
United Kingdom,2010,13608.0,236.2
United Kingdom,2010,13609.0,167.35
United Kingdom,2010,13610.0,1039.8
United Kingdom,2010,13611.0,2047.55
United Kingdom,2010,13612.0,784.24
United Kingdom,2010,13613.0,968.9
United Kingdom,2010,13614.0,748.73
United Kingdom,2010,13615.0,5835.34
United Kingdom,2010,13616.0,288.1
United Kingdom,2010,13617.0,734.57
United Kingdom,2010,13619.0,215.44
United Kingdom,2010,13620.0,112.34
United Kingdom,2010,13622.0,658.95
United Kingdom,2010,13623.0,1097.02
United Kingdom,2010,13624.0,462.08
United Kingdom,2010,13625.0,301.26
United Kingdom,2010,13626.0,449.81
United Kingdom,2010,13627.0,900.92
United Kingdom,2010,13628.0,310.14
United Kingdom,2010,13629.0,5578.5
United Kingdom,2010,13632.0,1401.18
United Kingdom,2010,13634.0,3364.12
United Kingdom,2010,13635.0,1049.38
United Kingdom,2010,13639.0,312.93
United Kingdom,2010,13640.0,405.0
United Kingdom,2010,13641.0,234.60999999999999
United Kingdom,2010,13642.0,159.92
United Kingdom,2010,13643.0,1254.73
United Kingdom,2010,13646.0,317.4
United Kingdom,2010,13647.0,1393.56
United Kingdom,2010,13648.0,1423.38
United Kingdom,2010,13649.0,1530.08
United Kingdom,2010,13650.0,1398.56
United Kingdom,2010,13651.0,132.65
United Kingdom,2010,13652.0,1766.8700000000001
United Kingdom,2010,13653.0,152.2
United Kingdom,2010,13654.0,3401.69
United Kingdom,2010,13655.0,1347.54
United Kingdom,2010,13656.0,617.6
United Kingdom,2010,13658.0,3386.33
United Kingdom,2010,13659.0,3263.03
United Kingdom,2010,13660.0,305.74
United Kingdom,2010,13661.0,325.24
United Kingdom,2010,13662.0,1352.35
United Kingdom,2010,13663.0,1792.64
United Kingdom,2010,13665.0,1693.96
United Kingdom,2010,13666.0,22.9
United Kingdom,2010,13668.0,6183.76
United Kingdom,2010,13669.0,195.0
United Kingdom,2010,13671.0,194.95
United Kingdom,2010,13674.0,240.68
United Kingdom,2010,13676.0,243.9
United Kingdom,2010,13677.0,556.1899999999999
United Kingdom,2010,13679.0,136.76
United Kingdom,2010,13680.0,4865.2
United Kingdom,2010,13683.0,223.2
United Kingdom,2010,13684.0,529.75
United Kingdom,2010,13686.0,337.04
United Kingdom,2010,13687.0,11880.84
United Kingdom,2010,13688.0,375.5
United Kingdom,2010,13689.0,349.5
United Kingdom,2010,13691.0,210.78
United Kingdom,2010,13692.0,1626.08
United Kingdom,2010,13693.0,1463.17
United Kingdom,2010,13694.0,111935.62
United Kingdom,2010,13695.0,266.6
United Kingdom,2010,13696.0,2020.4
United Kingdom,2010,13698.0,465.53000000000003
United Kingdom,2010,13699.0,437.87
United Kingdom,2010,13700.0,345.09
United Kingdom,2010,13701.0,161.0
United Kingdom,2010,13702.0,135.18
United Kingdom,2010,13703.0,326.06
United Kingdom,2010,13705.0,1641.6100000000001
United Kingdom,2010,13706.0,300.38
United Kingdom,2010,13707.0,2524.05
United Kingdom,2010,13709.0,1263.7
United Kingdom,2010,13710.0,329.04
United Kingdom,2010,13711.0,1333.6000000000001
United Kingdom,2010,13712.0,537.58
United Kingdom,2010,13713.0,743.26
United Kingdom,2010,13714.0,161.35
United Kingdom,2010,13715.0,7613.53
United Kingdom,2010,13717.0,318.29
United Kingdom,2010,13719.0,1772.59
United Kingdom,2010,13721.0,217.39999999999998
United Kingdom,2010,13722.0,3260.0
United Kingdom,2010,13723.0,1009.35
United Kingdom,2010,13724.0,195.31
United Kingdom,2010,13727.0,615.97
United Kingdom,2010,13728.0,1704.03
United Kingdom,2010,13729.0,724.73
United Kingdom,2010,13733.0,296.98
United Kingdom,2010,13734.0,6701.640000000001
United Kingdom,2010,13735.0,6428.71
